code,name,datetime,open,high,low,close,vol
399001,深证成指,2021-01-14 14:25:00,15143.338,15145.828,15106.878,15106.878,82438664.0
399001,深证成指,2021-01-14 14:30:00,15106.678,15106.678,15069.819,15069.819,113735384.0
399001,深证成指,2021-01-14 14:35:00,15067.899,15102.979,15064.729,15098.149,91303720.0
399001,深证成指,2021-01-14 14:40:00,15098.598,15122.468,15098.598,15107.008,86180120.0
399001,深证成指,2021-01-14 14:45:00,15106.668,15106.668,15047.138,15047.868,119711936.0
399001,深证成指,2021-01-14 14:50:00,15047.178,15072.558,15046.399,15058.989,114653872.0
399001,深证成指,2021-01-14 14:55:00,15057.529,15072.629,15055.899,15059.359,146695728.0
399001,深证成指,2021-01-14 15:00:00,15059.018,15072.239,15058.878,15070.128,138020112.0
399006,创业板指,2021-01-13 09:35:00,3180.75,3193.35,3177.5,3186.86,160382304.0
399006,创业板指,2021-01-13 09:40:00,3187.71,3207.07,3187.71,3202.97,126910112.0
399006,创业板指,2021-01-13 09:45:00,3202.79,3204.11,3179.41,3180.91,106914624.0
399006,创业板指,2021-01-13 09:50:00,3181.42,3199.13,3179.96,3199.13,86402200.0
399006,创业板指,2021-01-13 09:55:00,3199.11,3200.39,3191.31,3191.72,79689424.0
399006,创业板指,2021-01-13 10:00:00,3191.99,3199.0,3189.9,3199.0,71381104.0
399006,创业板指,2021-01-13 10:05:00,3199.16,3203.05,3192.01,3192.01,76052720.0
399006,创业板指,2021-01-13 10:10:00,3192.31,3192.31,3174.08,3174.08,76533712.0
399006,创业板指,2021-01-13 10:15:00,3173.78,3177.87,3168.32,3177.87,62531376.0
399006,创业板指,2021-01-13 10:20:00,3177.95,3177.95,3166.3,3167.3,54866768.0
399006,创业板指,2021-01-13 10:25:00,3167.54,3175.73,3158.74,3158.81,57610356.0
399006,创业板指,2021-01-13 10:30:00,3158.26,3165.28,3156.46,3161.99,47784136.0
399006,创业板指,2021-01-13 10:35:00,3161.87,3161.87,3150.41,3160.51,50581208.0
399006,创业板指,2021-01-13 10:40:00,3161.12,3161.12,3152.73,3159.72,39294352.0
399006,创业板指,2021-01-13 10:45:00,3159.69,3166.21,3159.69,3162.88,38016568.0
399006,创业板指,2021-01-13 10:50:00,3162.92,3163.72,3153.93,3157.29,38412732.0
399006,创业板指,2021-01-13 10:55:00,3157.33,3159.31,3146.68,3146.68,36978800.0
399006,创业板指,2021-01-13 11:00:00,3146.42,3149.4,3141.05,3149.4,35220468.0
399006,创业板指,2021-01-13 11:05:00,3148.84,3168.16,3146.84,3168.16,30783852.0
399006,创业板指,2021-01-13 11:10:00,3168.05,3169.92,3165.58,3168.83,30574704.0
399006,创业板指,2021-01-13 11:15:00,3168.54,3174.21,3165.78,3173.97,29445280.0
399006,创业板指,2021-01-13 11:20:00,3173.94,3174.79,3166.96,3170.17,27935988.0
399006,创业板指,2021-01-13 11:25:00,3170.24,3171.15,3154.07,3155.82,36253484.0
399006,创业板指,2021-01-13 11:30:00,3155.93,3156.3,3151.42,3154.06,24882332.0
399006,创业板指,2021-01-13 13:05:00,3154.52,3155.34,3141.63,3141.89,33496220.0
399006,创业板指,2021-01-13 13:10:00,3141.59,3152.49,3140.73,3152.49,29875516.0
399006,创业板指,2021-01-13 13:15:00,3152.55,3155.36,3147.1,3147.24,27697426.0
399006,创业板指,2021-01-13 13:20:00,3147.1,3147.16,3134.01,3134.03,35479836.0
399006,创业板指,2021-01-13 13:25:00,3133.64,3135.69,3130.41,3130.82,37240784.0
399006,创业板指,2021-01-13 13:30:00,3130.08,3130.09,3115.82,3120.14,48609144.0
399006,创业板指,2021-01-13 13:35:00,3118.93,3120.96,3101.71,3105.11,50988924.0
399006,创业板指,2021-01-13 13:40:00,3105.02,3106.37,3101.76,3103.3,40473352.0
399006,创业板指,2021-01-13 13:45:00,3103.34,3119.85,3102.93,3110.44,33549140.0
399006,创业板指,2021-01-13 13:50:00,3110.37,3110.37,3100.07,3100.07,28993900.0
399006,创业板指,2021-01-13 13:55:00,3100.31,3113.98,3100.18,3111.3,28321008.0
399006,创业板指,2021-01-13 14:00:00,3111.61,3116.14,3111.22,3111.97,23940910.0
399006,创业板指,2021-01-13 14:05:00,3112.07,3119.86,3105.52,3119.86,27950238.0
399006,创业板指,2021-01-13 14:10:00,3119.67,3123.77,3119.65,3121.43,25352062.0
399006,创业板指,2021-01-13 14:15:00,3121.27,3134.09,3121.24,3131.02,28617560.0
399006,创业板指,2021-01-13 14:20:00,3130.75,3130.75,3121.67,3121.83,26644100.0
399006,创业板指,2021-01-13 14:25:00,3121.7,3121.7,3116.47,3121.09,28555954.0
399006,创业板指,2021-01-13 14:30:00,3121.31,3124.37,3119.24,3122.19,26304134.0
399006,创业板指,2021-01-13 14:35:00,3121.95,3122.83,3110.31,3110.81,33351064.0
399006,创业板指,2021-01-13 14:40:00,3110.59,3114.99,3107.86,3114.99,37638424.0
399006,创业板指,2021-01-13 14:45:00,3114.92,3116.96,3114.52,3114.89,31198852.0
399006,创业板指,2021-01-13 14:50:00,3115.13,3123.92,3114.91,3123.88,38554948.0
399006,创业板指,2021-01-13 14:55:00,3124.74,3127.6,3124.29,3127.49,49703276.0
399006,创业板指,2021-01-13 15:00:00,3127.46,3130.46,3127.38,3130.3,51326300.0
399006,创业板指,2021-01-14 09:35:00,3101.96,3116.57,3097.16,3114.82,139702336.0
399006,创业板指,2021-01-14 09:40:00,3116.06,3128.23,3112.2,3112.71,99767264.0
399006,创业板指,2021-01-14 09:45:00,3111.48,3112.53,3096.21,3098.91,109926760.0
399006,创业板指,2021-01-14 09:50:00,3100.01,3109.11,3081.75,3081.75,90450320.0
399006,创业板指,2021-01-14 09:55:00,3081.4,3084.43,3069.77,3069.89,85973472.0
399006,创业板指,2021-01-14 10:00:00,3070.53,3085.58,3066.61,3085.58,71728368.0
399006,创业板指,2021-01-14 10:05:00,3086.26,3087.39,3067.34,3067.45,67243696.0
399006,创业板指,2021-01-14 10:10:00,3067.67,3072.98,3061.02,3062.97,69131624.0
399006,创业板指,2021-01-14 10:15:00,3062.31,3093.71,3061.77,3093.47,55032248.0
399006,创业板指,2021-01-14 10:20:00,3093.31,3097.04,3089.06,3097.04,47384776.0
399006,创业板指,2021-01-14 10:25:00,3097.26,3110.61,3097.26,3109.62,46227904.0
399006,创业板指,2021-01-14 10:30:00,3110.32,3115.5,3104.14,3104.3,41379300.0
399006,创业板指,2021-01-14 10:35:00,3104.78,3127.8,3104.62,3126.76,41373976.0
399006,创业板指,2021-01-14 10:40:00,3126.83,3130.58,3122.95,3130.43,36711168.0
399006,创业板指,2021-01-14 10:45:00,3130.18,3136.77,3129.98,3133.4,40109048.0
399006,创业板指,2021-01-14 10:50:00,3133.22,3133.27,3123.34,3123.34,31513594.0
399006,创业板指,2021-01-14 10:55:00,3122.94,3136.74,3121.85,3136.74,28325508.0
399006,创业板指,2021-01-14 11:00:00,3137.59,3142.69,3134.81,3139.42,32990530.0
399006,创业板指,2021-01-14 11:05:00,3139.61,3142.85,3135.35,3136.43,32170596.0
399006,创业板指,2021-01-14 11:10:00,3135.94,3139.41,3127.4,3127.99,34265448.0
399006,创业板指,2021-01-14 11:15:00,3127.5,3131.52,3124.84,3125.6,30725196.0
399006,创业板指,2021-01-14 11:20:00,3126.43,3129.82,3122.43,3129.4,29382032.0
399006,创业板指,2021-01-14 11:25:00,3129.55,3132.72,3125.37,3125.59,28929508.0
399006,创业板指,2021-01-14 11:30:00,3125.57,3125.84,3117.76,3118.71,24028972.0
399006,创业板指,2021-01-14 13:05:00,3118.8,3119.4,3108.39,3108.63,33281996.0
399006,创业板指,2021-01-14 13:10:00,3108.68,3116.87,3108.11,3113.04,24271942.0
399006,创业板指,2021-01-14 13:15:00,3112.99,3113.12,3103.33,3109.06,27073452.0
399006,创业板指,2021-01-14 13:20:00,3109.91,3110.51,3104.33,3108.17,25392532.0
399006,创业板指,2021-01-14 13:25:00,3108.05,3112.09,3104.29,3104.29,25353378.0
399006,创业板指,2021-01-14 13:30:00,3104.32,3104.36,3101.13,3103.21,27266860.0
399006,创业板指,2021-01-14 13:35:00,3103.1,3111.8,3102.07,3107.66,27831286.0
399006,创业板指,2021-01-14 13:40:00,3106.94,3114.26,3106.48,3114.2,22727014.0
399006,创业板指,2021-01-14 13:45:00,3114.22,3114.38,3104.16,3104.47,22395572.0
399006,创业板指,2021-01-14 13:50:00,3104.18,3116.27,3103.51,3116.27,23596184.0
399006,创业板指,2021-01-14 13:55:00,3116.65,3119.84,3115.36,3118.84,23292100.0
399006,创业板指,2021-01-14 14:00:00,3118.47,3120.64,3116.33,3116.36,22364436.0
399006,创业板指,2021-01-14 14:05:00,3116.11,3120.31,3114.25,3116.58,22044466.0
399006,创业板指,2021-01-14 14:10:00,3117.06,3117.06,3108.72,3109.33,24476664.0
399006,创业板指,2021-01-14 14:15:00,3110.15,3114.61,3106.2,3106.2,23884548.0
399006,创业板指,2021-01-14 14:20:00,3106.29,3106.29,3100.55,3102.05,26877416.0
399006,创业板指,2021-01-14 14:25:00,3102.09,3103.18,3095.56,3095.56,25126128.0
399006,创业板指,2021-01-14 14:30:00,3095.82,3095.82,3088.25,3088.25,32264636.0
399006,创业板指,2021-01-14 14:35:00,3088.17,3095.85,3087.06,3094.95,29144300.0
399006,创业板指,2021-01-14 14:40:00,3095.07,3101.83,3095.07,3097.65,27512784.0
399006,创业板指,2021-01-14 14:45:00,3097.87,3097.98,3083.67,3084.09,37428868.0
399006,创业板指,2021-01-14 14:50:00,3083.94,3089.78,3083.94,3085.92,37309764.0
399006,创业板指,2021-01-14 14:55:00,3085.51,3089.7,3084.98,3086.95,47380840.0
399006,创业板指,2021-01-14 15:00:00,3086.89,3090.05,3086.64,3089.18,47573216.0
880381,白酒,2021-01-13 09:35:00,12020.93,12102.41,11916.83,11970.38,40841900.0
880381,白酒,2021-01-13 09:40:00,11984.71,12076.13,11981.08,12031.49,22772012.0
880381,白酒,2021-01-13 09:45:00,12030.849,12033.669,11996.219,11998.429,20537616.0
880381,白酒,2021-01-13 09:50:00,11998.389,11998.389,11942.519,11961.74,18498888.0
880381,白酒,2021-01-13 09:55:00,11959.96,12022.88,11943.57,12011.22,13166954.0
880381,白酒,2021-01-13 10:00:00,12009.821,12037.56,12002.491,12036.711,11680853.0
880381,白酒,2021-01-13 10:05:00,12035.741,12097.22,12035.741,12039.301,13811635.0
880381,白酒,2021-01-13 10:10:00,12036.851,12039.282,11989.681,12006.192,11110376.0
880381,白酒,2021-01-13 10:15:00,12006.721,12033.961,12006.641,12018.721,10343881.0
880381,白酒,2021-01-13 10:20:00,12018.081,12031.481,11949.691,11950.441,10675216.0
880381,白酒,2021-01-13 10:25:00,11950.371,11963.761,11906.361,11909.151,12961961.0
880381,白酒,2021-01-13 10:30:00,11903.68,11954.06,11894.111,11917.741,12381697.0
880381,白酒,2021-01-13 10:35:00,11925.411,11963.931,11909.111,11913.181,8224161.0
880381,白酒,2021-01-13 10:40:00,11913.501,11913.821,11890.651,11904.041,8089510.0
880381,白酒,2021-01-13 10:45:00,11903.751,11911.251,11874.831,11876.781,8235207.0
880381,白酒,2021-01-13 10:50:00,11877.43,11900.01,11874.031,11874.981,7935157.0
880381,白酒,2021-01-13 10:55:00,11875.501,11915.441,11873.901,11884.571,5484212.0
880381,白酒,2021-01-13 11:00:00,11883.451,11900.211,11873.511,11899.731,5129270.0
880381,白酒,2021-01-13 11:05:00,11899.041,11943.611,11886.411,11941.081,5106716.0
880381,白酒,2021-01-13 11:10:00,11941.231,11943.8,11909.731,11939.821,4818363.0
880381,白酒,2021-01-13 11:15:00,11939.321,11943.991,11927.72,11939.541,3891035.0
880381,白酒,2021-01-13 11:20:00,11942.741,11944.14,11904.581,11938.531,4788243.0
880381,白酒,2021-01-13 11:25:00,11936.39,11938.991,11896.92,11900.71,4870301.0
880381,白酒,2021-01-13 11:30:00,11901.44,11907.78,11896.94,11903.78,3949601.0
880381,白酒,2021-01-13 13:05:00,11902.559,11917.009,11885.69,11892.059,7713170.0
880381,白酒,2021-01-13 13:10:00,11887.559,11909.289,11885.549,11909.289,4880069.0
880381,白酒,2021-01-13 13:15:00,11911.049,11911.079,11879.199,11880.269,7174366.0
880381,白酒,2021-01-13 13:20:00,11885.599,11886.37,11863.419,11864.669,8563565.0
880381,白酒,2021-01-13 13:25:00,11864.829,11882.259,11863.439,11872.349,7784344.0
880381,白酒,2021-01-13 13:30:00,11874.2,11874.2,11823.74,11840.849,10114922.0
880381,白酒,2021-01-13 13:35:00,11844.099,11844.099,11791.339,11810.519,9690211.0
880381,白酒,2021-01-13 13:40:00,11807.679,11816.299,11783.619,11812.94,7742664.0
880381,白酒,2021-01-13 13:45:00,11813.45,11824.61,11797.019,11797.019,6358255.0
880381,白酒,2021-01-13 13:50:00,11795.559,11798.2,11767.82,11769.37,7818800.0
880381,白酒,2021-01-13 13:55:00,11770.59,11808.16,11769.08,11798.84,6884751.0
880381,白酒,2021-01-13 14:00:00,11799.66,11844.44,11794.21,11842.389,6938370.0
880381,白酒,2021-01-13 14:05:00,11843.999,11891.939,11831.059,11890.699,7287021.0
880381,白酒,2021-01-13 14:10:00,11889.619,11914.429,11888.159,11900.109,6786697.0
880381,白酒,2021-01-13 14:15:00,11901.779,11929.869,11901.779,11918.299,8172779.0
880381,白酒,2021-01-13 14:20:00,11914.23,11929.419,11895.959,11911.0,5737507.0
880381,白酒,2021-01-13 14:25:00,11911.47,11915.93,11891.781,11913.87,4222561.0
880381,白酒,2021-01-13 14:30:00,11913.83,11924.8,11897.44,11919.24,5438331.0
880381,白酒,2021-01-13 14:35:00,11918.94,11919.21,11895.599,11895.599,6111962.0
880381,白酒,2021-01-13 14:40:00,11894.389,11894.719,11876.9,11891.65,5748152.0
880381,白酒,2021-01-13 14:45:00,11894.61,11919.259,11892.019,11915.08,6499730.0
880381,白酒,2021-01-13 14:50:00,11914.34,11919.14,11900.18,11915.76,7269325.0
880381,白酒,2021-01-13 14:55:00,11915.31,11921.121,11903.281,11907.861,7765481.0
880381,白酒,2021-01-13 15:00:00,11918.741,11929.85,11915.881,11929.371,7652082.0
880381,白酒,2021-01-14 09:35:00,11876.35,11882.34,11815.64,11826.871,22578656.0
880381,白酒,2021-01-14 09:40:00,11829.091,11869.461,11772.711,11778.192,23479488.0
880381,白酒,2021-01-14 09:45:00,11771.152,11774.082,11655.002,11655.002,28795824.0
880381,白酒,2021-01-14 09:50:00,11655.452,11669.851,11607.601,11607.601,28044360.0
880381,白酒,2021-01-14 09:55:00,11608.601,11608.601,11546.032,11577.181,26941420.0
880381,白酒,2021-01-14 10:00:00,11575.561,11636.141,11553.372,11634.501,15874300.0
880381,白酒,2021-01-14 10:05:00,11633.641,11640.081,11568.341,11570.902,12006846.0
880381,白酒,2021-01-14 10:10:00,11572.902,11616.021,11572.902,11591.292,9811089.0
880381,白酒,2021-01-14 10:15:00,11582.802,11582.802,11554.162,11564.792,10116295.0
880381,白酒,2021-01-14 10:20:00,11564.732,11570.662,11539.362,11564.292,7743784.0
880381,白酒,2021-01-14 10:25:00,11567.172,11618.312,11562.932,11617.892,7861929.0
880381,白酒,2021-01-14 10:30:00,11618.663,11708.142,11617.583,11705.333,11179123.0
880381,白酒,2021-01-14 10:35:00,11705.573,11755.682,11705.363,11728.892,13998279.0
880381,白酒,2021-01-14 10:40:00,11728.222,11728.222,11678.792,11678.802,7201640.0
880381,白酒,2021-01-14 10:45:00,11683.682,11727.073,11680.733,11727.073,6085933.0
880381,白酒,2021-01-14 10:50:00,11729.403,11736.443,11703.522,11709.543,4379748.0
880381,白酒,2021-01-14 10:55:00,11705.673,11738.484,11687.403,11736.003,5008917.0
880381,白酒,2021-01-14 11:00:00,11735.163,11750.723,11706.352,11724.323,5064229.0
880381,白酒,2021-01-14 11:05:00,11724.823,11742.573,11693.743,11694.022,4548028.0
880381,白酒,2021-01-14 11:10:00,11693.392,11694.722,11677.483,11677.483,3775936.0
880381,白酒,2021-01-14 11:15:00,11669.392,11681.733,11645.302,11670.712,5681801.0
880381,白酒,2021-01-14 11:20:00,11669.282,11695.002,11664.402,11694.242,3753862.0
880381,白酒,2021-01-14 11:25:00,11694.471,11702.921,11677.831,11679.791,3129096.0
880381,白酒,2021-01-14 11:30:00,11684.971,11684.971,11653.201,11666.482,4102834.0
880381,白酒,2021-01-14 13:05:00,11666.202,11666.202,11603.362,11604.021,8006695.0
880381,白酒,2021-01-14 13:10:00,11603.372,11617.101,11591.572,11617.101,6578456.0
880381,白酒,2021-01-14 13:15:00,11617.261,11617.541,11560.501,11564.471,5897705.0
880381,白酒,2021-01-14 13:20:00,11563.652,11605.271,11563.652,11602.131,5121755.0
880381,白酒,2021-01-14 13:25:00,11604.021,11608.881,11574.032,11579.572,4673594.0
880381,白酒,2021-01-14 13:30:00,11575.692,11582.992,11564.862,11574.021,5891679.0
880381,白酒,2021-01-14 13:35:00,11572.362,11597.872,11564.782,11595.622,5612110.0
880381,白酒,2021-01-14 13:40:00,11596.642,11604.772,11588.042,11601.983,4059803.0
880381,白酒,2021-01-14 13:45:00,11603.153,11603.153,11585.243,11593.903,3773986.0
880381,白酒,2021-01-14 13:50:00,11593.983,11639.102,11570.562,11630.212,6983834.0
880381,白酒,2021-01-14 13:55:00,11629.332,11640.402,11617.602,11638.212,4543194.0
880381,白酒,2021-01-14 14:00:00,11638.752,11653.172,11636.442,11640.972,4175539.0
880381,白酒,2021-01-14 14:05:00,11641.132,11661.233,11632.592,11637.842,4749983.0
