code,name,datetime,open,high,low,close,vol
880381,白酒,2021-01-14 14:10:00,11637.822,11639.721,11627.172,11633.532,3588358.0
880381,白酒,2021-01-14 14:15:00,11632.962,11643.122,11632.322,11632.752,4585174.0
880381,白酒,2021-01-14 14:20:00,11632.212,11633.162,11625.102,11632.142,4778057.0
880381,白酒,2021-01-14 14:25:00,11632.993,11637.283,11616.013,11618.203,4724319.0
880381,白酒,2021-01-14 14:30:00,11616.903,11617.132,11578.762,11592.483,9994238.0
880381,白酒,2021-01-14 14:35:00,11588.602,11616.922,11585.852,11601.182,6121710.0
880381,白酒,2021-01-14 14:40:00,11599.943,11615.382,11586.443,11610.543,5378041.0
880381,白酒,2021-01-14 14:45:00,11609.873,11611.473,11569.022,11576.393,6151740.0
880381,白酒,2021-01-14 14:50:00,11573.284,11595.704,11569.484,11586.034,6641654.0
880381,白酒,2021-01-14 14:55:00,11585.723,11589.683,11573.853,11583.813,8554493.0
880381,白酒,2021-01-14 15:00:00,11583.753,11598.643,11569.863,11598.643,8818904.0
880471,银行,2021-01-13 09:35:00,2001.25,2004.22,1995.03,2003.68,16642997.0
880471,银行,2021-01-13 09:40:00,2003.09,2009.0,2001.65,2003.16,12598624.0
880471,银行,2021-01-13 09:45:00,2003.24,2004.39,1997.82,1999.26,10115553.0
880471,银行,2021-01-13 09:50:00,1999.18,2000.84,1996.5,1999.31,7364750.0
880471,银行,2021-01-13 09:55:00,1998.96,2002.95,1997.65,1998.48,6411813.0
880471,银行,2021-01-13 10:00:00,2000.02,2004.14,1998.1,2004.14,6379501.0
880471,银行,2021-01-13 10:05:00,2003.47,2003.47,1997.0,1998.52,7340827.0
880471,银行,2021-01-13 10:10:00,1996.78,1999.32,1995.11,1999.32,6241144.0
880471,银行,2021-01-13 10:15:00,1998.55,2001.59,1996.55,2000.8,4619526.0
880471,银行,2021-01-13 10:20:00,2001.69,2002.59,1997.15,1997.83,5020272.0
880471,银行,2021-01-13 10:25:00,1999.58,2000.4,1994.97,1995.21,4786680.0
880471,银行,2021-01-13 10:30:00,1994.96,1997.14,1993.63,1996.05,5019777.0
880471,银行,2021-01-13 10:35:00,1996.74,1996.74,1991.64,1992.36,3899538.0
880471,银行,2021-01-13 10:40:00,1991.57,1996.26,1991.01,1994.41,3554001.0
880471,银行,2021-01-13 10:45:00,1994.6,1999.34,1993.52,1996.85,3324519.0
880471,银行,2021-01-13 10:50:00,1997.13,1999.96,1996.3,1998.34,3494384.0
880471,银行,2021-01-13 10:55:00,2000.01,2000.74,1997.41,1998.61,2963409.0
880471,银行,2021-01-13 11:00:00,2000.04,2000.17,1996.24,1997.46,2856612.0
880471,银行,2021-01-13 11:05:00,1999.29,2004.23,1996.66,2003.38,4381543.0
880471,银行,2021-01-13 11:10:00,2003.24,2005.84,2001.99,2005.13,3683225.0
880471,银行,2021-01-13 11:15:00,2004.47,2006.29,2001.91,2003.7,2787095.0
880471,银行,2021-01-13 11:20:00,2004.39,2005.82,2002.0,2004.4,2308626.0
880471,银行,2021-01-13 11:25:00,2005.24,2005.51,2000.06,2002.24,2721081.0
880471,银行,2021-01-13 11:30:00,2002.88,2003.81,1999.85,2002.22,2311908.0
880471,银行,2021-01-13 13:05:00,2002.44,2005.53,2000.64,2004.15,4402587.0
880471,银行,2021-01-13 13:10:00,2003.35,2006.43,2002.58,2005.06,2701923.0
880471,银行,2021-01-13 13:15:00,2006.88,2011.77,2004.14,2009.77,9222781.0
880471,银行,2021-01-13 13:20:00,2010.47,2011.38,2004.7,2007.03,3832817.0
880471,银行,2021-01-13 13:25:00,2006.1,2007.38,2004.64,2006.99,3196983.0
880471,银行,2021-01-13 13:30:00,2008.23,2011.1,2005.67,2008.86,5625873.0
880471,银行,2021-01-13 13:35:00,2009.68,2009.77,2005.03,2008.07,4028831.0
880471,银行,2021-01-13 13:40:00,2007.46,2009.36,2004.15,2005.62,3746092.0
880471,银行,2021-01-13 13:45:00,2005.14,2008.35,2003.57,2004.92,3290848.0
880471,银行,2021-01-13 13:50:00,2004.17,2006.11,1998.64,2000.56,4305895.0
880471,银行,2021-01-13 13:55:00,1999.03,2003.14,1998.8,2000.78,3188509.0
880471,银行,2021-01-13 14:00:00,2000.3,2002.99,1999.03,2002.16,2765759.0
880471,银行,2021-01-13 14:05:00,2001.1,2003.59,1999.01,2002.21,3116496.0
880471,银行,2021-01-13 14:10:00,2002.24,2004.32,2000.54,2001.59,2824761.0
880471,银行,2021-01-13 14:15:00,2004.11,2004.18,1999.82,2001.12,3080450.0
880471,银行,2021-01-13 14:20:00,2001.11,2004.57,1999.9,2001.7,2439609.0
880471,银行,2021-01-13 14:25:00,2002.3,2002.95,1999.35,2001.83,3031789.0
880471,银行,2021-01-13 14:30:00,2002.84,2006.94,2000.69,2005.01,3476698.0
880471,银行,2021-01-13 14:35:00,2004.58,2005.31,2001.1,2001.1,3408255.0
880471,银行,2021-01-13 14:40:00,2002.68,2003.59,2000.53,2003.39,3669778.0
880471,银行,2021-01-13 14:45:00,2004.32,2005.91,2001.3,2004.24,3371989.0
880471,银行,2021-01-13 14:50:00,2004.78,2007.01,2001.62,2006.47,4077499.0
880471,银行,2021-01-13 14:55:00,2005.04,2008.06,2004.51,2008.06,4543647.0
880471,银行,2021-01-13 15:00:00,2008.03,2009.03,2005.89,2007.36,5511328.0
880471,银行,2021-01-14 09:35:00,2005.94,2006.99,2002.84,2004.93,10293260.0
880471,银行,2021-01-14 09:40:00,2003.71,2004.98,2000.32,2000.56,7107956.0
880471,银行,2021-01-14 09:45:00,2000.37,2013.54,2000.37,2012.41,9974752.0
880471,银行,2021-01-14 09:50:00,2011.78,2017.61,2009.97,2014.34,14002184.0
880471,银行,2021-01-14 09:55:00,2014.26,2026.21,2013.63,2025.01,14461376.0
880471,银行,2021-01-14 10:00:00,2025.33,2034.72,2024.88,2033.29,18711716.0
880471,银行,2021-01-14 10:05:00,2032.83,2034.0,2026.32,2027.25,11733131.0
880471,银行,2021-01-14 10:10:00,2026.26,2028.82,2021.69,2022.56,8703550.0
880471,银行,2021-01-14 10:15:00,2021.84,2021.84,2016.54,2017.31,8688251.0
880471,银行,2021-01-14 10:20:00,2017.67,2019.32,2015.64,2017.45,4891141.0
880471,银行,2021-01-14 10:25:00,2017.22,2022.11,2016.18,2017.43,5058552.0
880471,银行,2021-01-14 10:30:00,2018.36,2018.36,2010.0,2011.27,5840788.0
880471,银行,2021-01-14 10:35:00,2010.4,2011.89,2007.73,2009.97,3991405.0
880471,银行,2021-01-14 10:40:00,2007.29,2010.1,2004.26,2006.89,5406578.0
880471,银行,2021-01-14 10:45:00,2007.25,2009.75,2005.78,2007.75,3869360.0
880471,银行,2021-01-14 10:50:00,2008.04,2008.72,2005.21,2006.91,3413577.0
880471,银行,2021-01-14 10:55:00,2006.52,2008.55,2004.61,2007.32,2518374.0
880471,银行,2021-01-14 11:00:00,2007.09,2008.65,2005.06,2007.39,3110501.0
880471,银行,2021-01-14 11:05:00,2008.13,2009.5,2005.68,2006.48,2289334.0
880471,银行,2021-01-14 11:10:00,2007.33,2009.28,2004.63,2004.63,2531528.0
880471,银行,2021-01-14 11:15:00,2005.18,2005.89,2002.97,2005.73,3731593.0
880471,银行,2021-01-14 11:20:00,2003.26,2007.96,2002.72,2006.0,2452457.0
880471,银行,2021-01-14 11:25:00,2005.77,2009.59,2005.7,2008.14,2004485.0
880471,银行,2021-01-14 11:30:00,2008.17,2009.1,2006.1,2008.79,1912125.0
880471,银行,2021-01-14 13:05:00,2008.91,2011.33,2007.09,2010.55,3144224.0
880471,银行,2021-01-14 13:10:00,2010.27,2014.24,2009.68,2013.51,2951592.0
880471,银行,2021-01-14 13:15:00,2014.33,2015.74,2010.72,2010.88,2804998.0
880471,银行,2021-01-14 13:20:00,2013.34,2014.82,2010.45,2012.34,2888187.0
880471,银行,2021-01-14 13:25:00,2012.61,2014.26,2010.61,2012.64,2139694.0
880471,银行,2021-01-14 13:30:00,2012.26,2014.21,2009.98,2012.65,2198397.0
880471,银行,2021-01-14 13:35:00,2013.06,2016.15,2011.05,2011.36,2790807.0
880471,银行,2021-01-14 13:40:00,2011.56,2014.49,2011.02,2012.41,2518150.0
880471,银行,2021-01-14 13:45:00,2013.89,2014.57,2009.54,2011.62,2556782.0
880471,银行,2021-01-14 13:50:00,2010.85,2015.23,2009.97,2012.19,2940823.0
880471,银行,2021-01-14 13:55:00,2013.3,2015.07,2011.77,2015.07,2113083.0
880471,银行,2021-01-14 14:00:00,2014.56,2015.89,2010.65,2012.91,2282659.0
880471,银行,2021-01-14 14:05:00,2012.82,2014.39,2010.59,2011.02,2270507.0
880471,银行,2021-01-14 14:10:00,2011.44,2012.86,2009.3,2011.45,3475386.0
880471,银行,2021-01-14 14:15:00,2011.29,2013.24,2009.67,2011.0,2830964.0
880471,银行,2021-01-14 14:20:00,2009.47,2011.75,2007.42,2010.13,3387306.0
880471,银行,2021-01-14 14:25:00,2010.5,2011.54,2006.14,2006.64,2798638.0
880471,银行,2021-01-14 14:30:00,2006.69,2007.64,2001.94,2002.61,4398217.0
880471,银行,2021-01-14 14:35:00,2001.93,2004.71,2000.74,2001.81,4639374.0
880471,银行,2021-01-14 14:40:00,2002.62,2004.55,2001.64,2002.25,3470928.0
880471,银行,2021-01-14 14:45:00,2003.88,2006.46,2001.96,2003.54,3746751.0
880471,银行,2021-01-14 14:50:00,2004.88,2007.02,2002.11,2004.37,4396213.0
880471,银行,2021-01-14 14:55:00,2004.57,2007.73,2002.93,2005.42,4055009.0
880471,银行,2021-01-14 15:00:00,2005.4,2009.98,2004.46,2008.44,5447239.0
880472,证券,2021-01-13 09:35:00,1792.04,1798.97,1784.28,1798.54,85927232.0
880472,证券,2021-01-13 09:40:00,1798.83,1806.0,1796.68,1797.25,64971128.0
880472,证券,2021-01-13 09:45:00,1797.01,1797.01,1784.77,1787.49,46326040.0
880472,证券,2021-01-13 09:50:00,1788.02,1789.67,1784.39,1789.27,31771008.0
880472,证券,2021-01-13 09:55:00,1789.19,1800.92,1789.19,1795.01,26961564.0
880472,证券,2021-01-13 10:00:00,1794.93,1796.26,1787.99,1788.28,20947696.0
880472,证券,2021-01-13 10:05:00,1788.33,1790.03,1784.32,1788.72,28270176.0
880472,证券,2021-01-13 10:10:00,1788.41,1789.48,1776.95,1777.7,31447584.0
880472,证券,2021-01-13 10:15:00,1777.72,1777.96,1769.2,1773.39,28044686.0
880472,证券,2021-01-13 10:20:00,1773.59,1776.01,1767.76,1767.76,16515231.0
880472,证券,2021-01-13 10:25:00,1767.46,1768.77,1763.72,1765.25,21722350.0
880472,证券,2021-01-13 10:30:00,1765.01,1772.24,1761.77,1771.81,16575280.0
880472,证券,2021-01-13 10:35:00,1771.41,1772.43,1768.27,1770.92,10770220.0
880472,证券,2021-01-13 10:40:00,1771.15,1773.86,1767.26,1773.86,9426693.0
880472,证券,2021-01-13 10:45:00,1774.1,1779.78,1773.79,1776.52,12125053.0
880472,证券,2021-01-13 10:50:00,1776.78,1782.2,1776.78,1777.48,10396954.0
880472,证券,2021-01-13 10:55:00,1777.87,1778.4,1773.92,1773.92,8469622.0
880472,证券,2021-01-13 11:00:00,1773.97,1773.97,1767.59,1771.83,9321752.0
880472,证券,2021-01-13 11:05:00,1772.46,1783.37,1771.93,1783.37,8384623.0
880472,证券,2021-01-13 11:10:00,1783.31,1790.61,1781.63,1789.89,15386420.0
880472,证券,2021-01-13 11:15:00,1789.66,1790.09,1783.68,1790.09,10968877.0
880472,证券,2021-01-13 11:20:00,1790.06,1792.92,1785.24,1786.07,14546367.0
880472,证券,2021-01-13 11:25:00,1785.78,1787.24,1776.91,1778.19,10293566.0
880472,证券,2021-01-13 11:30:00,1778.05,1779.2,1776.71,1778.8,6208423.0
880472,证券,2021-01-13 13:05:00,1779.03,1780.4,1773.18,1773.35,9968507.0
880472,证券,2021-01-13 13:10:00,1773.37,1777.74,1772.98,1777.74,6772322.0
880472,证券,2021-01-13 13:15:00,1777.54,1779.75,1776.23,1776.23,6749419.0
880472,证券,2021-01-13 13:20:00,1776.23,1776.23,1768.04,1768.64,9052890.0
880472,证券,2021-01-13 13:25:00,1768.38,1768.99,1767.37,1768.48,8599830.0
880472,证券,2021-01-13 13:30:00,1768.73,1768.77,1760.33,1763.11,14570533.0
880472,证券,2021-01-13 13:35:00,1762.95,1763.5,1754.4,1757.63,18567368.0
880472,证券,2021-01-13 13:40:00,1757.42,1758.82,1753.19,1755.03,15957308.0
880472,证券,2021-01-13 13:45:00,1754.85,1761.51,1754.85,1755.9,10777597.0
880472,证券,2021-01-13 13:50:00,1755.83,1756.13,1751.1,1751.1,10279806.0
880472,证券,2021-01-13 13:55:00,1751.25,1757.94,1750.96,1755.38,9317775.0
880472,证券,2021-01-13 14:00:00,1755.95,1760.57,1755.72,1757.32,7112035.0
880472,证券,2021-01-13 14:05:00,1757.29,1759.23,1752.12,1759.23,8867709.0
880472,证券,2021-01-13 14:10:00,1758.98,1761.37,1757.98,1759.16,7461511.0
880472,证券,2021-01-13 14:15:00,1759.68,1763.21,1758.56,1758.74,8140587.0
880472,证券,2021-01-13 14:20:00,1758.52,1758.52,1752.25,1752.32,8158451.0
880472,证券,2021-01-13 14:25:00,1751.99,1753.65,1749.35,1753.04,11140990.0
880472,证券,2021-01-13 14:30:00,1753.33,1754.06,1751.43,1753.47,8876725.0
880472,证券,2021-01-13 14:35:00,1753.48,1753.77,1744.16,1744.16,14124518.0
880472,证券,2021-01-13 14:40:00,1744.04,1747.27,1740.74,1747.27,19835480.0
880472,证券,2021-01-13 14:45:00,1747.14,1747.14,1744.36,1744.8,10614328.0
880472,证券,2021-01-13 14:50:00,1744.93,1753.64,1744.83,1753.11,14665107.0
880472,证券,2021-01-13 14:55:00,1753.2,1753.99,1752.54,1752.67,16515841.0
880472,证券,2021-01-13 15:00:00,1752.79,1754.61,1752.53,1754.22,17380612.0
880472,证券,2021-01-14 09:35:00,1741.23,1743.56,1737.67,1743.56,35390352.0
880472,证券,2021-01-14 09:40:00,1743.78,1743.78,1731.33,1731.33,29526828.0
880472,证券,2021-01-14 09:45:00,1730.76,1731.98,1726.48,1730.59,28710332.0
880472,证券,2021-01-14 09:50:00,1730.19,1742.15,1730.19,1738.55,21359118.0
880472,证券,2021-01-14 09:55:00,1737.84,1737.84,1725.39,1725.39,20629436.0
880472,证券,2021-01-14 10:00:00,1724.93,1735.62,1722.41,1734.96,22212384.0
880472,证券,2021-01-14 10:05:00,1735.29,1735.37,1722.74,1722.77,19469684.0
880472,证券,2021-01-14 10:10:00,1722.27,1724.44,1718.83,1721.94,22588700.0
880472,证券,2021-01-14 10:15:00,1721.66,1721.66,1715.39,1720.37,19975486.0
880472,证券,2021-01-14 10:20:00,1720.46,1720.99,1710.65,1711.54,18765774.0
880472,证券,2021-01-14 10:25:00,1711.73,1719.83,1711.73,1718.41,12030433.0
880472,证券,2021-01-14 10:30:00,1718.39,1721.9,1714.62,1714.62,10220413.0
880472,证券,2021-01-14 10:35:00,1714.47,1721.32,1714.0,1721.05,9947112.0
880472,证券,2021-01-14 10:40:00,1721.09,1729.81,1719.9,1729.81,11975774.0
880472,证券,2021-01-14 10:45:00,1730.07,1737.29,1730.07,1734.03,15650338.0
880472,证券,2021-01-14 10:50:00,1733.98,1734.75,1728.1,1729.06,7915287.0
880472,证券,2021-01-14 10:55:00,1729.04,1733.43,1725.7,1732.78,5653641.0
880472,证券,2021-01-14 11:00:00,1732.88,1736.21,1730.75,1733.36,6634879.0
880472,证券,2021-01-14 11:05:00,1733.13,1735.9,1730.79,1730.99,5916892.0
880472,证券,2021-01-14 11:10:00,1730.84,1730.91,1727.49,1727.49,5030697.0
880472,证券,2021-01-14 11:15:00,1726.79,1726.79,1722.54,1725.47,7099731.0
880472,证券,2021-01-14 11:20:00,1724.72,1727.47,1721.27,1727.25,6093250.0
880472,证券,2021-01-14 11:25:00,1727.41,1729.21,1725.98,1726.98,4192252.0
880472,证券,2021-01-14 11:30:00,1727.09,1727.09,1721.7,1722.18,5862260.0
880472,证券,2021-01-14 13:05:00,1721.74,1722.34,1718.04,1718.33,7125026.0
880472,证券,2021-01-14 13:10:00,1718.09,1720.16,1717.31,1717.95,5797470.0
880472,证券,2021-01-14 13:15:00,1717.9,1719.17,1714.31,1716.44,7052568.0
880472,证券,2021-01-14 13:20:00,1716.68,1719.11,1715.1,1717.22,5369521.0
880472,证券,2021-01-14 13:25:00,1717.45,1719.33,1715.0,1715.0,5028203.0
880472,证券,2021-01-14 13:30:00,1715.0,1715.01,1711.35,1713.93,8718370.0
880472,证券,2021-01-14 13:35:00,1714.19,1719.66,1713.6,1718.24,6009443.0
880472,证券,2021-01-14 13:40:00,1718.09,1720.95,1716.25,1720.41,5145957.0
880472,证券,2021-01-14 13:45:00,1720.47,1721.32,1714.9,1714.9,5113275.0
880472,证券,2021-01-14 13:50:00,1714.83,1726.77,1713.85,1726.77,7755443.0
880472,证券,2021-01-14 13:55:00,1726.62,1730.89,1726.62,1727.67,9308973.0
880472,证券,2021-01-14 14:00:00,1727.78,1737.64,1727.78,1731.63,12740188.0
880472,证券,2021-01-14 14:05:00,1731.48,1731.51,1727.64,1727.77,6107950.0
880472,证券,2021-01-14 14:10:00,1727.86,1727.86,1721.63,1722.21,5075259.0
880472,证券,2021-01-14 14:15:00,1722.31,1726.13,1720.86,1720.86,4492442.0
880472,证券,2021-01-14 14:20:00,1720.59,1720.9,1717.04,1717.81,6654271.0
880472,证券,2021-01-14 14:25:00,1718.15,1720.07,1715.43,1715.43,6219278.0
880472,证券,2021-01-14 14:30:00,1715.47,1715.86,1712.39,1714.16,9966262.0
880472,证券,2021-01-14 14:35:00,1713.91,1717.02,1711.48,1715.03,7953849.0
880472,证券,2021-01-14 14:40:00,1714.95,1717.8,1713.44,1716.35,6776252.0
880472,证券,2021-01-14 14:45:00,1716.34,1716.34,1707.18,1707.63,14099248.0
880472,证券,2021-01-14 14:50:00,1707.62,1711.55,1707.41,1708.89,11841522.0
880472,证券,2021-01-14 14:55:00,1708.79,1711.65,1708.17,1708.83,14667156.0
880472,证券,2021-01-14 15:00:00,1708.78,1709.06,1707.31,1707.31,16308116.0
